Time,epoch,optimize,reward,score,epsilon
"2022-01-06 01:42:05,959",990,32847,3,145,0.082565
"2022-01-06 01:42:15,089",991,32891,1.2,77,0.082542
"2022-01-06 01:42:24,320",992,32935,1.2,79,0.082519
"2022-01-06 01:42:46,020",993,33042,4.3,192,0.082466
"2022-01-06 01:42:54,418",994,33082,1,73,0.082445
"2022-01-06 01:43:08,049",995,33151,2.4,118,0.08241
"2022-01-06 01:43:19,506",996,33207,1.8,99,0.082381
"2022-01-06 01:43:25,416",997,33236,0.4,49,0.082366
"2022-01-06 01:43:31,751",998,33266,0.5,52,0.08235
"2022-01-06 01:43:39,388",999,33303,0.8,64,0.082331
"2022-01-06 01:43:44,680",1000,33327,0.2,42,0.082318
"2022-01-06 01:43:52,674",1001,33365,0.9,68,0.082298
"2022-01-06 01:43:57,976",1002,33392,0.3,42,0.082284
"2022-01-06 01:44:04,677",1003,33425,0.6,56,0.082267
"2022-01-06 01:44:13,766",1004,33469,1.2,75,0.082244
"2022-01-06 01:44:22,733",1005,33513,1.2,76,0.082221
"2022-01-06 01:44:38,442",1006,33591,2.8,136,0.082182
"2022-01-06 01:44:45,223",1007,33624,0.6,55,0.082165
"2022-01-06 01:44:52,744",1008,33660,0.8,63,0.082146
"2022-01-06 01:44:58,865",1009,33686,0.3,49,0.082132
"2022-01-06 01:45:04,767",1010,33714,0.4,50,0.082117
"2022-01-06 01:45:15,799",1011,33768,1.7,93,0.082089
"2022-01-06 01:45:25,970",1012,33816,1.4,87,0.082064
"2022-01-06 01:45:37,317",1013,33872,1.8,99,0.082035
"2022-01-06 01:45:53,886",1014,33954,3.1,145,0.081993
"2022-01-06 01:45:58,913",1015,33978,0.2,42,0.08198
"2022-01-06 01:46:06,339",1016,34014,0.8,62,0.081961
"2022-01-06 01:46:24,003",1017,34102,3.3,154,0.081917
"2022-01-06 01:46:33,804",1018,34149,1.3,84,0.081893
"2022-01-06 01:46:42,380",1019,34192,1,74,0.081872
"2022-01-06 01:46:48,626",1020,34222,0.5,51,0.081856
"2022-01-06 01:46:57,073",1021,34262,1,72,0.081835
"2022-01-06 01:47:08,540",1022,34318,1.8,99,0.081806
"2022-01-06 01:47:15,278",1023,34352,0.6,55,0.081789
"2022-01-06 01:47:22,286",1024,34384,0.6,57,0.081772
"2022-01-06 01:47:30,123",1025,34423,0.9,66,0.081752
"2022-01-06 01:47:37,958",1026,34462,0.9,67,0.081732
"2022-01-06 01:47:43,009",1027,34486,0.2,42,0.081719
"2022-01-06 01:47:48,865",1028,34514,0.4,50,0.081704
"2022-01-06 01:48:01,128",1029,34574,2,105,0.081673
"2022-01-06 01:48:06,521",1030,34601,0.3,42,0.081659
"2022-01-06 01:48:16,759",1031,34652,1.5,87,0.081633
"2022-01-06 01:48:28,410",1032,34708,1.8,100,0.081604
"2022-01-06 01:48:40,415",1033,34767,1.9,104,0.081574
"2022-01-06 01:48:46,613",1034,34797,0.5,50,0.081558
"2022-01-06 01:48:56,997",1035,34848,1.5,90,0.081532
"2022-01-06 01:49:02,973",1036,34877,0.4,49,0.081518
"2022-01-06 01:49:14,384",1037,34933,1.8,99,0.081489
"2022-01-06 01:49:25,470",1038,34988,1.7,96,0.081461
"2022-01-06 01:49:30,570",1039,35013,0.2,42,0.081448
"2022-01-06 01:49:38,689",1040,35049,0.8,69,0.081429
"2022-01-06 01:49:43,952",1041,35075,0.3,42,0.081415
"2022-01-06 01:49:55,524",1042,35129,1.7,99,0.081387
"2022-01-06 01:50:01,401",1043,35157,0.4,49,0.081372
"2022-01-06 01:50:09,466",1044,35195,0.9,69,0.081352
"2022-01-06 01:50:16,220",1045,35227,0.6,56,0.081335
"2022-01-06 01:50:26,880",1046,35279,1.6,90,0.081308
"2022-01-06 01:50:39,210",1047,35339,2,106,0.081277
"2022-01-06 01:50:49,652",1048,35390,1.5,89,0.081251
"2022-01-06 01:50:55,539",1049,35419,0.4,48,0.081236
"2022-01-06 01:51:02,475",1050,35451,0.6,59,0.081219
"2022-01-06 01:51:07,669",1051,35476,0.2,42,0.081206
"2022-01-06 01:51:18,084",1052,35527,1.5,91,0.08118
"2022-01-06 01:51:29,267",1053,35581,1.7,98,0.081152
"2022-01-06 01:51:35,166",1054,35610,0.4,49,0.081137
"2022-01-06 01:51:51,693",1055,35693,3.1,145,0.081095
"2022-01-06 01:52:01,342",1056,35738,1.2,84,0.081072
"2022-01-06 01:52:06,346",1057,35762,0.2,42,0.081059
"2022-01-06 01:52:12,791",1058,35792,0.5,53,0.081043
"2022-01-06 01:52:48,395",1059,35966,7.6,306,0.080956
"2022-01-06 01:52:54,770",1060,35996,0.5,51,0.08094
"2022-01-06 01:53:01,560",1061,36027,0.5,54,0.080924
"2022-01-06 01:53:10,450",1062,36070,1.1,74,0.080902
"2022-01-06 01:53:17,148",1063,36103,0.6,55,0.080885
"2022-01-06 01:53:44,138",1064,36236,5.6,239,0.080818
"2022-01-06 01:54:00,424",1065,36316,2.9,143,0.080778
"2022-01-06 01:54:05,598",1066,36340,0.2,42,0.080765
"2022-01-06 01:54:17,406",1067,36397,1.8,101,0.080736
"2022-01-06 01:54:34,506",1068,36480,3.1,148,0.080694
"2022-01-06 01:54:39,728",1069,36505,0.2,42,0.080681
"2022-01-06 01:54:52,111",1070,36564,1.9,108,0.080651
"2022-01-06 01:55:00,144",1071,36602,0.9,67,0.080631
"2022-01-06 01:55:06,572",1072,36633,0.5,53,0.080615
"2022-01-06 01:55:11,610",1073,36657,0.1,42,0.080603
"2022-01-06 01:55:17,818",1074,36685,0.4,52,0.080588
"2022-01-06 01:55:23,105",1075,36707,0.1,42,0.080576
"2022-01-06 01:55:28,388",1076,36732,0.2,42,0.080563
"2022-01-06 01:55:36,207",1077,36771,0.9,67,0.080543
"2022-01-06 01:55:41,340",1078,36795,0.2,42,0.08053
"2022-01-06 01:55:52,784",1079,36849,1.7,97,0.080503
"2022-01-06 01:55:59,765",1080,36882,0.6,59,0.080486
"2022-01-06 01:56:09,213",1081,36929,1.3,80,0.080462
"2022-01-06 01:56:14,350",1082,36954,0.2,42,0.080449
"2022-01-06 01:56:20,374",1083,36983,0.4,50,0.080434
"2022-01-06 01:56:25,568",1084,37007,0.2,42,0.080421
"2022-01-06 01:56:31,246",1085,37032,0.2,42,0.080408
"2022-01-06 01:56:39,705",1086,37073,1,71,0.080387
"2022-01-06 01:56:46,222",1087,37103,0.5,53,0.080371
"2022-01-06 01:56:52,456",1088,37131,0.4,50,0.080356
"2022-01-06 01:57:02,240",1089,37178,1.3,85,0.080332
"2022-01-06 01:57:12,309",1090,37226,1.4,85,0.080307
"2022-01-06 01:57:41,060",1091,37369,6.1,253,0.080235
"2022-01-06 01:57:49,454",1092,37407,0.9,70,0.080215
"2022-01-06 01:57:56,682",1093,37441,0.7,62,0.080197
"2022-01-06 01:58:06,579",1094,37490,1.4,83,0.080172
"2022-01-06 01:58:15,452",1095,37534,1.1,74,0.08015
"2022-01-06 01:58:22,191",1096,37566,0.6,56,0.080133
"2022-01-06 01:58:47,097",1097,37688,5.1,221,0.080071
"2022-01-06 01:58:53,817",1098,37718,0.5,55,0.080055
"2022-01-06 01:58:58,881",1099,37742,0.2,42,0.080042
"2022-01-06 01:59:09,292",1100,37792,1.5,90,0.080016
"2022-01-06 01:59:18,002",1101,37835,1.1,74,0.079994
"2022-01-06 01:59:26,076",1102,37874,0.9,69,0.079974
"2022-01-06 01:59:37,264",1103,37928,1.7,95,0.079946
"2022-01-06 01:59:45,741",1104,37968,1,70,0.079925
"2022-01-06 01:59:53,445",1105,38005,0.8,65,0.079906
"2022-01-06 02:00:02,787",1106,38047,1.1,76,0.079884
"2022-01-06 02:00:07,896",1107,38071,0.2,42,0.079871
"2022-01-06 02:00:15,539",1108,38108,0.8,62,0.079852
"2022-01-06 02:00:20,775",1109,38132,0.2,42,0.079839
"2022-01-06 02:00:34,807",1110,38201,2.4,121,0.079804
"2022-01-06 02:00:39,907",1111,38225,0.2,42,0.079791
"2022-01-06 02:00:45,862",1112,38254,0.4,49,0.079776
"2022-01-06 02:00:53,445",1113,38292,0.8,62,0.079757
"2022-01-06 02:00:59,480",1114,38320,0.4,49,0.079742
"2022-01-06 02:01:06,356",1115,38352,0.6,55,0.079725
"2022-01-06 02:01:16,480",1116,38398,1.3,88,0.079701
"2022-01-06 02:01:22,876",1117,38429,0.5,52,0.079685
"2022-01-06 02:01:29,324",1118,38461,0.5,53,0.079669
"2022-01-06 02:01:38,982",1119,38508,1.3,83,0.079645
"2022-01-06 02:01:44,405",1120,38532,0.2,43,0.079632
"2022-01-06 02:01:52,837",1121,38574,1,69,0.079611
"2022-01-06 02:02:13,046",1122,38674,4,177,0.07956
"2022-01-06 02:02:24,425",1123,38727,1.6,99,0.079533
"2022-01-06 02:02:42,567",1124,38815,3.3,159,0.07949
"2022-01-06 02:02:48,953",1125,38846,0.5,52,0.079474
"2022-01-06 02:02:54,242",1126,38871,0.2,42,0.079461
"2022-01-06 02:03:10,563",1127,38953,3,142,0.07942
"2022-01-06 02:03:15,785",1128,38978,0.2,42,0.079407
"2022-01-06 02:03:24,267",1129,39018,1,72,0.079386
"2022-01-06 02:03:31,779",1130,39052,0.7,64,0.079368
"2022-01-06 02:03:37,006",1131,39074,0.1,42,0.079356
"2022-01-06 02:03:46,171",1132,39118,1.2,79,0.079333
"2022-01-06 02:03:51,574",1133,39142,0.2,42,0.07932
"2022-01-06 02:03:56,837",1134,39167,0.2,42,0.079307
"2022-01-06 02:04:03,606",1135,39199,0.6,56,0.07929
"2022-01-06 02:04:12,227",1136,39240,1,73,0.079269
"2022-01-06 02:04:19,868",1137,39277,0.8,64,0.07925
"2022-01-06 02:04:24,963",1138,39301,0.2,42,0.079237
"2022-01-06 02:04:33,059",1139,39339,0.9,67,0.079217
"2022-01-06 02:04:40,367",1140,39374,0.7,60,0.079199
"2022-01-06 02:04:47,443",1141,39409,0.7,58,0.079181
"2022-01-06 02:04:53,701",1142,39437,0.4,50,0.079166
"2022-01-06 02:05:00,926",1143,39471,0.7,62,0.079148
"2022-01-06 02:05:08,148",1144,39505,0.7,60,0.07913
"2022-01-06 02:05:23,263",1145,39579,2.6,131,0.079093
"2022-01-06 02:05:29,209",1146,39607,0.4,50,0.079078
"2022-01-06 02:05:34,244",1147,39630,0.1,42,0.079066
"2022-01-06 02:05:39,367",1148,39656,0.2,42,0.079053
"2022-01-06 02:05:44,679",1149,39681,0.2,42,0.07904
"2022-01-06 02:05:54,191",1150,39728,1.3,79,0.079016
"2022-01-06 02:06:00,294",1151,39756,0.4,48,0.079001
"2022-01-06 02:06:12,605",1152,39814,1.9,107,0.078971
"2022-01-06 02:06:19,736",1153,39848,0.7,58,0.078953
"2022-01-06 02:06:30,266",1154,39898,1.5,89,0.078927
"2022-01-06 02:06:43,577",1155,39962,2.2,115,0.078894
"2022-01-06 02:06:53,613",1156,40010,1.4,85,0.078869
"2022-01-06 02:06:58,840",1157,40035,0.2,42,0.078856
"2022-01-06 02:07:11,043",1158,40095,1.9,103,0.078826
"2022-01-06 02:07:16,060",1159,40115,0,42,0.078815
"2022-01-06 02:07:22,000",1160,40143,0.4,50,0.0788
"2022-01-06 02:07:39,799",1161,40231,3.4,155,0.078755
"2022-01-06 02:07:52,792",1162,40294,2.1,112,0.078723
"2022-01-06 02:08:00,803",1163,40333,0.9,67,0.078703
"2022-01-06 02:08:06,064",1164,40357,0.2,42,0.07869
"2022-01-06 02:08:14,971",1165,40399,1,75,0.078669
"2022-01-06 02:08:22,950",1166,40435,0.8,69,0.07865
"2022-01-06 02:08:30,114",1167,40467,0.6,60,0.078633
"2022-01-06 02:08:36,217",1168,40495,0.4,50,0.078618
"2022-01-06 02:08:42,518",1169,40525,0.5,51,0.078602
"2022-01-06 02:08:47,833",1170,40550,0.2,42,0.078589
"2022-01-06 02:09:03,492",1171,40627,2.8,136,0.07855
"2022-01-06 02:09:17,576",1172,40696,2.4,122,0.078516
"2022-01-06 02:09:23,986",1173,40727,0.5,51,0.0785
"2022-01-06 02:09:29,293",1174,40752,0.2,42,0.078487
"2022-01-06 02:09:34,610",1175,40777,0.2,42,0.078474
"2022-01-06 02:09:43,721",1176,40819,1.1,76,0.078452
"2022-01-06 02:09:52,617",1177,40861,1.1,75,0.07843
"2022-01-06 02:10:09,985",1178,40946,3.2,150,0.078387
"2022-01-06 02:10:16,410",1179,40978,0.5,52,0.078371
"2022-01-06 02:10:21,778",1180,41003,0.2,43,0.078358
"2022-01-06 02:10:31,205",1181,41047,1.2,82,0.078335
"2022-01-06 02:10:37,577",1182,41078,0.5,51,0.078319
"2022-01-06 02:10:48,422",1183,41131,1.6,93,0.078292
"2022-01-06 02:10:53,560",1184,41153,0.1,42,0.07828
"2022-01-06 02:11:02,039",1185,41193,1,70,0.078259
"2022-01-06 02:11:13,863",1186,41249,1.8,103,0.07823
"2022-01-06 02:11:21,497",1187,41286,0.8,65,0.078211
"2022-01-06 02:11:31,448",1188,41335,1.4,86,0.078186
"2022-01-06 02:11:39,849",1189,41377,1,72,0.078165
"2022-01-06 02:11:47,952",1190,41415,0.9,68,0.078145
"2022-01-06 02:11:57,586",1191,41459,1.2,83,0.078122
"2022-01-06 02:12:08,253",1192,41509,1.5,91,0.078096
"2022-01-06 02:12:27,099",1193,41600,3.5,164,0.07805
"2022-01-06 02:12:34,799",1194,41636,0.8,65,0.078031
"2022-01-06 02:12:54,624",1195,41731,3.7,172,0.077983
"2022-01-06 02:13:05,543",1196,41784,1.6,92,0.077956
"2022-01-06 02:13:10,970",1197,41808,0.2,43,0.077943
"2022-01-06 02:13:17,483",1198,41838,0.5,53,0.077927
"2022-01-06 02:13:24,268",1199,41869,0.5,57,0.077911
"2022-01-06 02:13:30,988",1200,41902,0.6,57,0.077894
"2022-01-06 02:13:36,296",1201,41926,0.2,43,0.077881
"2022-01-06 02:13:41,651",1202,41950,0.2,42,0.077868
"2022-01-06 02:13:57,130",1203,42024,2.7,133,0.07783
"2022-01-06 02:14:08,740",1204,42078,1.7,98,0.077802
"2022-01-06 02:14:15,248",1205,42109,0.5,54,0.077786
"2022-01-06 02:14:20,268",1206,42131,0.1,42,0.077774
"2022-01-06 02:14:33,308",1207,42189,1.9,113,0.077744
"2022-01-06 02:14:42,537",1208,42233,1.2,77,0.077721
"2022-01-06 02:14:49,869",1209,42267,0.7,60,0.077703
"2022-01-06 02:14:55,170",1210,42292,0.2,42,0.07769
"2022-01-06 02:15:01,067",1211,42318,0.3,49,0.077676
"2022-01-06 02:15:08,295",1212,42352,0.7,61,0.077658
"2022-01-06 02:15:14,351",1213,42380,0.4,50,0.077643
"2022-01-06 02:15:21,989",1214,42416,0.8,62,0.077624
"2022-01-06 02:15:29,328",1215,42450,0.7,62,0.077606
"2022-01-06 02:15:41,077",1216,42507,1.8,101,0.077577
"2022-01-06 02:16:05,253",1217,42624,4.8,212,0.077519
"2022-01-06 02:16:15,425",1218,42673,1.4,86,0.077494
"2022-01-06 02:16:24,859",1219,42718,1.2,79,0.077471
"2022-01-06 02:16:35,756",1220,42769,1.5,95,0.077445
"2022-01-06 02:16:50,160",1221,42838,2.4,124,0.07741
"2022-01-06 02:17:01,295",1222,42891,1.6,97,0.077383
"2022-01-06 02:17:11,224",1223,42938,1.3,83,0.077359
"2022-01-06 02:17:19,937",1224,42979,1,72,0.077338
"2022-01-06 02:17:29,675",1225,43026,1.3,82,0.077314
"2022-01-06 02:17:36,806",1226,43059,0.6,59,0.077297
"2022-01-06 02:17:44,145",1227,43094,0.7,62,0.077279
"2022-01-06 02:17:49,464",1228,43119,0.2,42,0.077266
"2022-01-06 02:17:54,793",1229,43143,0.2,42,0.077253
"2022-01-06 02:18:00,086",1230,43167,0.2,42,0.07724
"2022-01-06 02:18:06,255",1231,43196,0.4,52,0.077225
"2022-01-06 02:18:15,968",1232,43241,1.2,82,0.077202
"2022-01-06 02:18:22,096",1233,43269,0.4,51,0.077187
"2022-01-06 02:18:27,381",1234,43294,0.2,42,0.077174
"2022-01-06 02:18:36,989",1235,43340,1.3,82,0.07715
"2022-01-06 02:18:51,621",1236,43410,2.5,127,0.077114
"2022-01-06 02:19:02,243",1237,43458,1.4,91,0.077089
"2022-01-06 02:19:08,729",1238,43488,0.5,53,0.077073
"2022-01-06 02:19:13,949",1239,43513,0.2,42,0.07706
"2022-01-06 02:19:24,931",1240,43566,1.6,94,0.077033
"2022-01-06 02:19:30,023",1241,43588,0.1,42,0.077021
"2022-01-06 02:19:40,546",1242,43637,1.4,88,0.076996
"2022-01-06 02:19:52,107",1243,43694,1.8,101,0.076967
"2022-01-06 02:20:04,663",1244,43754,2,109,0.076936
"2022-01-06 02:20:13,527",1245,43794,1,74,0.076915
"2022-01-06 02:20:20,071",1246,43825,0.5,53,0.076899
"2022-01-06 02:20:25,288",1247,43849,0.2,42,0.076886
"2022-01-06 02:20:31,469",1248,43878,0.4,50,0.076871
"2022-01-06 02:20:38,728",1249,43912,0.7,60,0.076853
"2022-01-06 02:20:48,107",1250,43954,1.1,79,0.076831
"2022-01-06 02:21:01,864",1251,44018,2.2,119,0.076798
"2022-01-06 02:21:13,957",1252,44077,1.9,103,0.076768
"2022-01-06 02:21:24,605",1253,44127,1.5,90,0.076742
"2022-01-06 02:21:32,019",1254,44161,0.7,63,0.076724
"2022-01-06 02:21:37,329",1255,44186,0.2,42,0.076711
"2022-01-06 02:21:48,021",1256,44237,1.5,90,0.076685
"2022-01-06 02:21:58,632",1257,44287,1.5,89,0.076659
"2022-01-06 02:22:13,491",1258,44359,2.5,131,0.076623
"2022-01-06 02:22:18,879",1259,44383,0.2,42,0.07661
"2022-01-06 02:22:24,353",1260,44408,0.2,44,0.076597
"2022-01-06 02:22:30,986",1261,44439,0.5,57,0.076581
"2022-01-06 02:22:38,188",1262,44474,0.7,60,0.076563
"2022-01-06 02:22:44,613",1263,44505,0.5,52,0.076547
"2022-01-06 02:22:51,140",1264,44535,0.5,53,0.076531
"2022-01-06 02:22:57,601",1265,44565,0.5,52,0.076516
"2022-01-06 02:23:33,042",1266,44728,7.1,307,0.076434
"2022-01-06 02:23:38,199",1267,44747,-0.1,42,0.076424
"2022-01-06 02:23:47,096",1268,44788,1,75,0.076403
"2022-01-06 02:23:54,741",1269,44825,0.8,63,0.076384
"2022-01-06 02:24:00,145",1270,44850,0.2,42,0.076371
"2022-01-06 02:24:05,172",1271,44872,0.1,42,0.076359
"2022-01-06 02:24:16,409",1272,44924,1.6,97,0.076332
"2022-01-06 02:24:22,317",1273,44950,0.3,50,0.076318
"2022-01-06 02:24:31,605",1274,44995,1.2,79,0.076295
"2022-01-06 02:24:57,660",1275,45122,5.3,228,0.076231
"2022-01-06 02:25:09,590",1276,45179,1.8,102,0.076202
"2022-01-06 02:25:26,594",1277,45259,3,148,0.076161
"2022-01-06 02:25:40,443",1278,45323,2.2,119,0.076128
"2022-01-06 02:25:52,152",1279,45380,1.8,100,0.076099
"2022-01-06 02:26:06,143",1280,45447,2.3,121,0.076065
"2022-01-06 02:26:20,881",1281,45519,2.5,126,0.076029
"2022-01-06 02:26:30,723",1282,45566,1.3,83,0.076005
"2022-01-06 02:26:45,600",1283,45636,2.5,131,0.075969
"2022-01-06 02:26:53,638",1284,45673,0.8,67,0.07595
"2022-01-06 02:27:04,727",1285,45726,1.6,93,0.075923
"2022-01-06 02:27:16,086",1286,45780,1.7,97,0.075895
"2022-01-06 02:27:22,290",1287,45809,0.4,50,0.07588
"2022-01-06 02:27:28,510",1288,45839,0.4,50,0.075865
"2022-01-06 02:27:34,615",1289,45868,0.4,50,0.07585
"2022-01-06 02:27:40,000",1290,45893,0.2,42,0.075837
"2022-01-06 02:27:48,455",1291,45932,0.9,70,0.075817
"2022-01-06 02:27:55,009",1292,45963,0.5,56,0.075801
"2022-01-06 02:28:00,486",1293,45987,0.2,44,0.075788
"2022-01-06 02:28:14,752",1294,46053,2.3,124,0.075754
"2022-01-06 02:28:30,785",1295,46127,2.7,137,0.075716
"2022-01-06 02:28:39,493",1296,46169,1,72,0.075695
"2022-01-06 02:28:56,367",1297,46247,2.9,146,0.075655
"2022-01-06 02:29:14,021",1298,46331,3.2,155,0.075612
"2022-01-06 02:29:20,149",1299,46358,0.3,49,0.075598
"2022-01-06 02:29:25,247",1300,46382,0.1,42,0.075586
"2022-01-06 02:29:30,445",1301,46405,0.1,42,0.075574
"2022-01-06 02:29:50,169",1302,46499,3.7,173,0.075526
"2022-01-06 02:29:58,171",1303,46537,0.9,67,0.075507
"2022-01-06 02:30:10,969",1304,46595,1.9,112,0.075477
"2022-01-06 02:30:17,171",1305,46623,0.4,49,0.075462
"2022-01-06 02:30:22,226",1306,46645,0.1,42,0.07545
"2022-01-06 02:30:28,594",1307,46675,0.4,52,0.075435
"2022-01-06 02:30:34,355",1308,46700,0.2,43,0.075422
"2022-01-06 02:30:45,331",1309,46750,1.5,96,0.075396
"2022-01-06 02:30:50,719",1310,46775,0.2,43,0.075383
"2022-01-06 02:30:58,413",1311,46812,0.8,65,0.075364
"2022-01-06 02:31:03,874",1312,46836,0.2,43,0.075351
"2022-01-06 02:31:13,114",1313,46881,1.2,77,0.075328
"2022-01-06 02:31:21,968",1314,46924,1.1,73,0.075306
"2022-01-06 02:31:29,096",1315,46957,0.6,57,0.075289
"2022-01-06 02:31:45,266",1316,47034,2.8,139,0.07525
"2022-01-06 02:31:51,775",1317,47063,0.4,50,0.075235
"2022-01-06 02:32:02,847",1318,47115,1.6,95,0.075208
"2022-01-06 02:32:12,719",1319,47162,1.3,83,0.075184
"2022-01-06 02:32:17,746",1320,47185,0.1,42,0.075172
"2022-01-06 02:32:31,454",1321,47250,2.2,118,0.075139
"2022-01-06 02:32:38,197",1322,47281,0.5,56,0.075123
"2022-01-06 02:32:44,365",1323,47309,0.4,52,0.075108
"2022-01-06 02:32:49,492",1324,47333,0.2,42,0.075095
"2022-01-06 02:32:56,739",1325,47367,0.7,59,0.075077
"2022-01-06 02:33:02,073",1326,47391,0.2,42,0.075064
"2022-01-06 02:33:08,245",1327,47417,0.3,48,0.07505
"2022-01-06 02:33:24,216",1328,47494,2.8,138,0.075011
"2022-01-06 02:33:29,626",1329,47519,0.2,43,0.074998
"2022-01-06 02:33:35,789",1330,47547,0.4,52,0.074983
"2022-01-06 02:33:40,800",1331,47570,0.1,42,0.074971
"2022-01-06 02:33:47,647",1332,47602,0.6,56,0.074954
"2022-01-06 02:33:54,045",1333,47630,0.4,51,0.074939
"2022-01-06 02:34:02,744",1334,47671,1,72,0.074918
"2022-01-06 02:34:09,254",1335,47702,0.5,52,0.074902
"2022-01-06 02:34:14,297",1336,47725,0.1,42,0.07489
"2022-01-06 02:34:19,314",1337,47748,0.1,42,0.074878
"2022-01-06 02:34:26,709",1338,47781,0.6,62,0.074861
"2022-01-06 02:34:32,010",1339,47806,0.2,42,0.074848
"2022-01-06 02:34:39,732",1340,47840,0.7,63,0.07483
"2022-01-06 02:34:45,575",1341,47867,0.3,48,0.074816
"2022-01-06 02:34:59,583",1342,47933,2.3,121,0.074782
"2022-01-06 02:35:04,624",1343,47956,0.1,42,0.07477
"2022-01-06 02:35:13,068",1344,47994,0.9,73,0.07475
"2022-01-06 02:35:19,412",1345,48023,0.4,51,0.074735
"2022-01-06 02:35:29,837",1346,48071,1.4,90,0.07471
"2022-01-06 02:35:37,230",1347,48105,0.7,62,0.074692
"2022-01-06 02:35:43,533",1348,48133,0.4,51,0.074677
"2022-01-06 02:35:48,922",1349,48157,0.2,42,0.074664
"2022-01-06 02:36:05,139",1350,48236,2.9,142,0.074624
"2022-01-06 02:36:12,744",1351,48273,0.8,62,0.074605
"2022-01-06 02:36:22,396",1352,48318,1.2,82,0.074582
"2022-01-06 02:36:28,619",1353,48347,0.4,50,0.074567
"2022-01-06 02:36:43,669",1354,48418,2.5,131,0.074531
"2022-01-06 02:36:53,494",1355,48463,1.2,82,0.074509
"2022-01-06 02:37:06,623",1356,48525,2,112,0.074478
"2022-01-06 02:37:13,208",1357,48556,0.5,56,0.074462
"2022-01-06 02:37:21,054",1358,48592,0.8,66,0.074443
"2022-01-06 02:37:26,401",1359,48616,0.2,42,0.07443
"2022-01-06 02:37:41,944",1360,48691,2.7,137,0.074392
"2022-01-06 02:37:48,494",1361,48721,0.5,53,0.074376
"2022-01-06 02:37:53,525",1362,48744,0.1,42,0.074364
"2022-01-06 02:38:02,050",1363,48783,0.9,70,0.074344
"2022-01-06 02:38:11,693",1364,48825,1.1,84,0.074322
"2022-01-06 02:38:17,050",1365,48847,0.1,42,0.07431
"2022-01-06 02:38:26,851",1366,48892,1.2,84,0.074287
"2022-01-06 02:38:31,839",1367,48915,0.1,42,0.074275
"2022-01-06 02:38:38,075",1368,48944,0.4,52,0.07426
"2022-01-06 02:38:45,831",1369,48981,0.8,64,0.074241
"2022-01-06 02:38:54,904",1370,49023,1.1,75,0.074219
"2022-01-06 02:39:01,189",1371,49052,0.4,51,0.074204
"2022-01-06 02:39:08,231",1372,49086,0.6,57,0.074187
"2022-01-06 02:39:13,645",1373,49111,0.2,43,0.074174
"2022-01-06 02:39:19,126",1374,49137,0.2,43,0.074161
"2022-01-06 02:39:24,523",1375,49161,0.2,42,0.074148
"2022-01-06 02:39:31,107",1376,49190,0.4,55,0.074133
"2022-01-06 02:39:36,458",1377,49215,0.2,43,0.07412
"2022-01-06 02:39:41,844",1378,49240,0.2,43,0.074107
"2022-01-06 02:39:47,605",1379,49266,0.3,48,0.074093
"2022-01-06 02:39:54,058",1380,49294,0.4,52,0.074078
"2022-01-06 02:39:59,396",1381,49319,0.2,42,0.074065
"2022-01-06 02:40:08,959",1382,49364,1.2,82,0.074042
"2022-01-06 02:40:19,953",1383,49416,1.5,93,0.074016
"2022-01-06 02:40:29,547",1384,49460,1.2,83,0.073993
"2022-01-06 02:40:34,601",1385,49484,0.1,42,0.073981
"2022-01-06 02:40:40,012",1386,49509,0.2,43,0.073968
"2022-01-06 02:40:47,298",1387,49542,0.6,59,0.073951
"2022-01-06 02:40:58,251",1388,49594,1.5,95,0.073925
"2022-01-06 02:41:09,607",1389,49647,1.6,96,0.073898
"2022-01-06 02:41:14,675",1390,49670,0.1,42,0.073886
"2022-01-06 02:41:22,275",1391,49705,0.7,65,0.073868
"2022-01-06 02:41:41,751",1392,49798,3.6,170,0.073821
"2022-01-06 02:41:47,111",1393,49822,0.2,42,0.073808
"2022-01-06 02:41:52,537",1394,49846,0.2,42,0.073795
"2022-01-06 02:41:59,874",1395,49879,0.6,59,0.073778
"2022-01-06 02:42:06,107",1396,49905,0.3,51,0.073764
"2022-01-06 02:42:11,493",1397,49930,0.2,43,0.073751
"2022-01-06 02:42:19,712",1398,49968,0.9,68,0.073731
"2022-01-06 02:42:25,095",1399,49993,0.2,42,0.073718
"2022-01-06 02:42:39,901",1400,50062,2.4,130,0.073683
"2022-01-06 02:42:53,198",1401,50125,2.1,115,0.073651
"2022-01-06 02:42:59,500",1402,50154,0.4,51,0.073636
"2022-01-06 02:43:13,273",1403,50219,2.2,120,0.073603
"2022-01-06 02:43:20,104",1404,50250,0.5,58,0.073587
"2022-01-06 02:43:28,345",1405,50288,0.8,68,0.073568
"2022-01-06 02:43:38,200",1406,50335,1.3,82,0.073544
"2022-01-06 02:43:53,193",1407,50407,2.5,130,0.073509
"2022-01-06 02:44:04,503",1408,50460,1.6,98,0.073482
"2022-01-06 02:44:09,534",1409,50482,0.1,42,0.07347
"2022-01-06 02:44:17,185",1410,50516,0.7,64,0.073452
"2022-01-06 02:44:22,266",1411,50539,0.1,42,0.07344
"2022-01-06 02:44:27,692",1412,50563,0.2,43,0.073427
"2022-01-06 02:44:41,532",1413,50625,2.1,120,0.073395
"2022-01-06 02:45:03,628",1414,50728,4.1,193,0.073343
