Time,epoch,optimize,reward,score,epsilon
"2022-01-06 12:32:18,507",1,5,-0.5,49,0.099994
"2022-01-06 12:32:23,240",2,64,4.8,42,0.099935
"2022-01-06 12:32:27,972",3,124,5,42,0.099874
"2022-01-06 12:32:38,854",4,243,10.7,97,0.099756
"2022-01-06 12:32:47,383",5,326,7.1,76,0.099674
"2022-01-06 12:32:59,272",6,411,5.9,42,0.099604
"2022-01-06 12:33:04,476",7,431,0,42,0.099593
"2022-01-06 12:33:09,652",8,452,0,42,0.099582
"2022-01-06 12:33:14,845",9,472,0,42,0.099571
"2022-01-06 12:33:20,766",10,496,0.2,49,0.099558
"2022-01-06 12:33:26,193",11,518,0.1,43,0.099546
"2022-01-06 12:33:31,871",12,541,0.1,43,0.099534
"2022-01-06 12:33:37,434",13,563,0.1,43,0.099522
"2022-01-06 12:33:44,025",14,589,0.3,53,0.099508
"2022-01-06 12:33:49,555",15,611,0.1,42,0.099497
"2022-01-06 12:33:55,073",16,633,0.1,43,0.099485
"2022-01-06 12:34:00,312",17,653,0,42,0.099474
"2022-01-06 12:34:05,386",18,674,0,42,0.099463
"2022-01-06 12:34:11,474",19,699,0.2,50,0.09945
"2022-01-06 12:34:16,993",20,721,0.1,42,0.099438
"2022-01-06 12:34:22,460",21,743,0.1,42,0.099426
"2022-01-06 12:34:27,653",22,763,0,42,0.099415
"2022-01-06 12:34:35,385",23,793,0.5,62,0.099399
"2022-01-06 12:34:40,504",24,813,0,42,0.099388
"2022-01-06 12:34:47,352",25,841,0.4,55,0.099373
"2022-01-06 12:34:52,913",26,863,0.1,43,0.099361
"2022-01-06 12:34:58,349",27,885,0.1,42,0.099349
"2022-01-06 12:35:03,837",28,907,0.1,42,0.099337
"2022-01-06 12:35:09,385",29,929,0.1,42,0.099325
"2022-01-06 12:35:14,834",30,952,0.1,42,0.099313
"2022-01-06 12:35:20,322",31,974,0.1,42,0.099301
"2022-01-06 12:35:26,141",32,996,0.1,43,0.099289
"2022-01-06 12:35:31,679",33,1018,0.1,42,0.099277
"2022-01-06 12:35:37,126",34,1040,0.1,42,0.099265
"2022-01-06 12:35:42,301",35,1060,0,43,0.099254
"2022-01-06 12:35:47,893",36,1083,0.1,43,0.099242
"2022-01-06 12:35:53,081",37,1101,-0.1,43,0.099232
"2022-01-06 12:36:00,049",38,1127,0.3,54,0.099218
"2022-01-06 12:36:05,360",39,1147,0,42,0.099207
"2022-01-06 12:36:12,184",40,1173,0.3,56,0.099193
"2022-01-06 12:36:19,355",41,1202,0.4,59,0.099178
"2022-01-06 12:36:25,780",42,1226,0.2,51,0.099165
"2022-01-06 12:36:30,930",43,1248,0,42,0.099154
"2022-01-06 12:36:37,489",44,1274,0.3,52,0.09914
"2022-01-06 12:36:43,028",45,1296,0.1,43,0.099128
"2022-01-06 12:36:49,674",46,1322,0.3,54,0.099114
"2022-01-06 12:36:54,784",47,1342,0,42,0.099103
"2022-01-06 12:36:59,862",48,1362,0,42,0.099092
"2022-01-06 12:37:05,078",49,1382,0,42,0.099081
"2022-01-06 12:37:10,166",50,1402,0,42,0.09907
"2022-01-06 12:37:15,527",51,1422,0,42,0.099059
"2022-01-06 12:37:20,988",52,1444,0.1,42,0.099047
"2022-01-06 12:37:28,423",53,1476,0.5,61,0.099031
"2022-01-06 12:37:33,646",54,1496,0,42,0.09902
"2022-01-06 12:37:39,220",55,1518,0.1,42,0.099008
"2022-01-06 12:37:44,329",56,1538,0,42,0.098997
"2022-01-06 12:37:49,443",57,1558,0,42,0.098986
"2022-01-06 12:37:54,567",58,1578,0,42,0.098975
"2022-01-06 12:38:01,329",59,1604,0.3,57,0.098961
"2022-01-06 12:38:06,465",60,1625,0,42,0.09895
"2022-01-06 12:38:11,852",61,1645,0,42,0.098939
"2022-01-06 12:38:16,997",62,1665,0,42,0.098928
"2022-01-06 12:38:22,116",63,1685,0,42,0.098917
"2022-01-06 12:38:27,215",64,1705,0,42,0.098906
"2022-01-06 12:38:32,562",65,1725,0,42,0.098895
"2022-01-06 12:38:38,009",66,1747,0.1,42,0.098883
"2022-01-06 12:38:46,931",67,1783,0.8,74,0.098864
"2022-01-06 12:38:52,360",68,1805,0.1,42,0.098852
"2022-01-06 12:39:00,858",69,1839,0.7,73,0.098834
"2022-01-06 12:39:07,633",70,1865,0.3,57,0.09882
"2022-01-06 12:39:14,097",71,1891,0.3,54,0.098806
"2022-01-06 12:39:19,357",72,1911,0,42,0.098795
"2022-01-06 12:39:24,508",73,1931,0,42,0.098784
"2022-01-06 12:39:34,512",74,1971,1,82,0.098763
"2022-01-06 12:39:40,075",75,1993,0.1,43,0.098751
"2022-01-06 12:39:47,124",76,2021,0.4,58,0.098736
"2022-01-06 12:39:52,223",77,2041,0,42,0.098725
"2022-01-06 12:39:58,844",78,2068,0.3,52,0.098711
"2022-01-06 12:40:05,630",79,2096,0.4,54,0.098696
"2022-01-06 12:40:11,137",80,2118,0.1,43,0.098684
"2022-01-06 12:40:16,354",81,2138,0,42,0.098673
"2022-01-06 12:40:21,460",82,2158,0,42,0.098662
"2022-01-06 12:40:27,860",83,2184,0.3,51,0.098648
"2022-01-06 12:40:33,442",84,2207,0.1,43,0.098636
"2022-01-06 12:40:38,551",85,2228,0,42,0.098625
"2022-01-06 12:40:43,706",86,2248,0,42,0.098614
"2022-01-06 12:40:49,040",87,2270,0.1,42,0.098602
"2022-01-06 12:40:56,743",88,2300,0.5,63,0.098586
"2022-01-06 12:41:02,346",89,2322,0.1,43,0.098574
"2022-01-06 12:41:07,897",90,2344,0.1,43,0.098562
"2022-01-06 12:41:13,344",91,2364,0,42,0.098551
"2022-01-06 12:41:18,871",92,2387,0.1,42,0.098539
"2022-01-06 12:41:24,135",93,2407,0,42,0.098528
"2022-01-06 12:41:29,738",94,2431,0.1,43,0.098516
"2022-01-06 12:41:34,952",95,2451,0,43,0.098505
"2022-01-06 12:41:40,103",96,2471,0,42,0.098495
"2022-01-06 12:41:45,889",97,2493,0.1,43,0.098483
"2022-01-06 12:41:51,314",98,2515,0.1,42,0.098471
"2022-01-06 12:41:56,519",99,2536,0,43,0.09846
"2022-01-06 12:42:01,640",100,2556,0,42,0.098449
"2022-01-06 12:42:07,008",101,2578,0.1,42,0.098437
"2022-01-06 12:42:17,835",102,2622,1.2,90,0.098414
"2022-01-06 12:42:23,435",103,2644,0.1,43,0.098402
"2022-01-06 12:42:28,613",104,2664,0,42,0.098391
"2022-01-06 12:42:37,063",105,2698,0.7,69,0.098373
"2022-01-06 12:42:42,256",106,2718,0,42,0.098362
"2022-01-06 12:42:47,489",107,2738,0,42,0.098351
"2022-01-06 12:42:52,590",108,2758,0,42,0.09834
"2022-01-06 12:42:58,062",109,2780,0.1,42,0.098328
"2022-01-06 12:43:04,020",110,2804,0.2,48,0.098315
"2022-01-06 12:43:09,127",111,2824,0,42,0.098304
"2022-01-06 12:43:14,631",112,2847,0.1,42,0.098292
"2022-01-06 12:43:20,108",113,2869,0.1,42,0.09828
"2022-01-06 12:43:26,349",114,2893,0.2,49,0.098267
"2022-01-06 12:43:31,529",115,2913,0,42,0.098256
"2022-01-06 12:43:36,776",116,2933,0,42,0.098245
"2022-01-06 12:43:43,352",117,2959,0.3,52,0.098231
"2022-01-06 12:43:48,464",118,2980,0,42,0.09822
"2022-01-06 12:43:53,547",119,3000,0,42,0.098209
"2022-01-06 12:43:59,070",120,3022,0.1,42,0.098197
"2022-01-06 12:44:04,539",121,3042,0,42,0.098186
"2022-01-06 12:44:12,154",122,3072,0.5,65,0.09817
"2022-01-06 12:44:18,761",123,3098,0.3,56,0.098156
"2022-01-06 12:44:23,906",124,3118,0,42,0.098145
"2022-01-06 12:44:29,440",125,3138,0,42,0.098134
"2022-01-06 12:44:34,950",126,3161,0.1,42,0.098122
"2022-01-06 12:44:40,173",127,3181,0,42,0.098111
"2022-01-06 12:44:46,945",128,3208,0.3,57,0.098097
"2022-01-06 12:44:52,386",129,3228,0,42,0.098086
"2022-01-06 12:44:57,595",130,3248,0,42,0.098075
"2022-01-06 12:45:02,759",131,3268,0,42,0.098064
"2022-01-06 12:45:07,917",132,3288,0,43,0.098053
"2022-01-06 12:45:18,930",133,3332,1.2,95,0.09803
"2022-01-06 12:45:24,599",134,3354,0.1,42,0.098018
"2022-01-06 12:45:29,795",135,3374,0,42,0.098007
"2022-01-06 12:45:34,906",136,3394,0,42,0.097996
"2022-01-06 12:45:40,064",137,3414,0,42,0.097985
"2022-01-06 12:45:46,428",138,3438,0.2,52,0.097972
"2022-01-06 12:45:51,767",139,3458,0,42,0.097961
"2022-01-06 12:45:56,923",140,3478,0,42,0.09795
"2022-01-06 12:46:02,107",141,3498,0,42,0.097939
"2022-01-06 12:46:07,622",142,3520,0.1,42,0.097927
"2022-01-06 12:46:14,597",143,3548,0.4,56,0.097912
"2022-01-06 12:46:24,016",144,3586,0.9,77,0.097892
"2022-01-06 12:46:29,446",145,3608,0.1,42,0.09788
"2022-01-06 12:46:34,707",146,3628,0,42,0.097869
"2022-01-06 12:46:39,811",147,3648,0,42,0.097858
"2022-01-06 12:46:45,226",148,3670,0.1,42,0.097846
"2022-01-06 12:46:50,797",149,3693,0.1,43,0.097834
"2022-01-06 12:46:58,300",150,3724,0.5,64,0.097818
"2022-01-06 12:47:05,754",151,3754,0.5,62,0.097802
"2022-01-06 12:47:10,855",152,3774,0,42,0.097791
"2022-01-06 12:47:16,369",153,3794,0,42,0.09778
"2022-01-06 12:47:23,419",154,3820,0.3,57,0.097766
"2022-01-06 12:47:29,298",155,3843,0.1,47,0.097754
"2022-01-06 12:47:34,458",156,3861,-0.1,42,0.097744
"2022-01-06 12:47:43,715",157,3898,0.8,77,0.097725
"2022-01-06 12:47:51,046",158,3924,0.3,61,0.097711
"2022-01-06 12:47:57,068",159,3947,0.1,42,0.097699
"2022-01-06 12:48:02,699",160,3969,0.1,43,0.097687
"2022-01-06 12:48:08,228",161,3991,0.1,42,0.097675
"2022-01-06 12:48:13,730",162,4011,0,42,0.097664
"2022-01-06 12:48:18,869",163,4031,0,42,0.097653
"2022-01-06 12:48:23,994",164,4051,0,42,0.097642
"2022-01-06 12:48:30,174",165,4075,0.2,50,0.097629
"2022-01-06 12:48:37,197",166,4103,0.4,58,0.097614
"2022-01-06 12:48:43,738",167,4129,0.3,52,0.0976
"2022-01-06 12:48:50,343",168,4155,0.3,56,0.097586
"2022-01-06 12:48:56,860",169,4181,0.3,52,0.097572
"2022-01-06 12:49:03,930",170,4209,0.4,59,0.097557
"2022-01-06 12:49:09,310",171,4229,0,42,0.097546
"2022-01-06 12:49:14,365",172,4249,0,42,0.097535
"2022-01-06 12:49:20,452",173,4274,0.2,50,0.097522
"2022-01-06 12:49:32,205",174,4322,1.4,100,0.097498
"2022-01-06 12:49:40,779",175,4356,0.7,73,0.09748
"2022-01-06 12:49:45,885",176,4376,0,42,0.097469
"2022-01-06 12:49:51,014",177,4396,0,42,0.097458
"2022-01-06 12:49:56,370",178,4416,0,42,0.097447
"2022-01-06 12:50:01,689",179,4436,0,42,0.097436
"2022-01-06 12:50:08,520",180,4464,0.4,57,0.097421
"2022-01-06 12:50:13,645",181,4484,0,42,0.09741
"2022-01-06 12:50:23,690",182,4526,1.1,86,0.097388
"2022-01-06 12:50:29,259",183,4549,0.1,43,0.097376
"2022-01-06 12:50:34,828",184,4572,0.1,42,0.097364
"2022-01-06 12:50:40,923",185,4596,0.2,50,0.097351
"2022-01-06 12:50:46,095",186,4616,0,42,0.09734
"2022-01-06 12:50:51,731",187,4638,0.1,43,0.097328
"2022-01-06 12:50:56,877",188,4656,-0.1,42,0.097318
"2022-01-06 12:51:01,984",189,4676,0,42,0.097307
"2022-01-06 12:51:07,249",190,4696,0,42,0.097296
"2022-01-06 12:51:12,483",191,4716,0,42,0.097285
"2022-01-06 12:51:17,535",192,4736,0,42,0.097274
"2022-01-06 12:51:24,148",193,4764,0.3,56,0.09726
"2022-01-06 12:51:29,807",194,4787,0.1,44,0.097248
"2022-01-06 12:51:35,441",195,4809,0.1,43,0.097236
"2022-01-06 12:51:40,643",196,4829,0,42,0.097225
"2022-01-06 12:51:45,847",197,4849,0,42,0.097214
"2022-01-06 12:51:52,172",198,4873,0.2,51,0.097201
"2022-01-06 12:51:57,331",199,4893,0,42,0.09719
"2022-01-06 12:52:02,559",200,4913,0,42,0.097179
"2022-01-06 12:52:07,699",201,4933,0,42,0.097168
"2022-01-06 12:52:12,838",202,4953,0,42,0.097157
"2022-01-06 12:52:17,994",203,4973,0,42,0.097146
"2022-01-06 12:52:25,700",204,5003,0.5,62,0.09713
"2022-01-06 12:52:30,827",205,5023,0,42,0.097119
"2022-01-06 12:52:39,125",206,5057,0.7,70,0.097101
"2022-01-06 12:52:44,310",207,5077,0,42,0.09709
"2022-01-06 12:52:51,180",208,5103,0.3,58,0.097076
"2022-01-06 12:52:56,270",209,5123,0,42,0.097065
"2022-01-06 12:53:01,774",210,5145,0.1,42,0.097053
"2022-01-06 12:53:06,918",211,5163,-0.1,42,0.097043
"2022-01-06 12:53:12,171",212,5183,0,42,0.097032
"2022-01-06 12:53:19,935",213,5213,0.5,65,0.097016
"2022-01-06 12:53:25,273",214,5233,0,42,0.097005
"2022-01-06 12:53:32,847",215,5261,0.4,61,0.09699
"2022-01-06 12:53:39,963",216,5289,0.4,59,0.096975
"2022-01-06 12:53:45,909",217,5311,0.1,49,0.096963
"2022-01-06 12:53:51,464",218,5334,0.1,42,0.096951
"2022-01-06 12:53:56,663",219,5354,0,42,0.09694
"2022-01-06 12:54:01,825",220,5374,0,42,0.096929
"2022-01-06 12:54:06,946",221,5394,0,42,0.096918
"2022-01-06 12:54:12,180",222,5415,0,42,0.096907
"2022-01-06 12:54:17,814",223,5438,0.1,43,0.096895
"2022-01-06 12:54:23,171",224,5458,0,42,0.096884
"2022-01-06 12:54:28,504",225,5478,0,42,0.096873
"2022-01-06 12:54:33,658",226,5498,0,42,0.096862
"2022-01-06 12:54:39,309",227,5520,0.1,43,0.09685
"2022-01-06 12:54:45,270",228,5542,0.1,49,0.096838
"2022-01-06 12:54:50,727",229,5564,0.1,42,0.096826
"2022-01-06 12:54:55,831",230,5584,0,42,0.096815
"2022-01-06 12:55:01,493",231,5606,0.1,43,0.096803
"2022-01-06 12:55:06,636",232,5628,0,42,0.096792
"2022-01-06 12:55:12,203",233,5650,0.1,43,0.09678
"2022-01-06 12:55:17,380",234,5671,0,42,0.096769
"2022-01-06 12:55:26,670",235,5710,0.9,78,0.096749
"2022-01-06 12:55:32,243",236,5732,0.1,43,0.096737
"2022-01-06 12:55:37,573",237,5753,0,42,0.096726
"2022-01-06 12:55:43,525",238,5777,0.2,48,0.096713
"2022-01-06 12:55:49,625",239,5801,0.2,48,0.0967
"2022-01-06 12:55:55,475",240,5823,0.1,48,0.096688
"2022-01-06 12:56:00,769",241,5843,0,42,0.096677
"2022-01-06 12:56:07,025",242,5867,0.2,52,0.096664
"2022-01-06 12:56:12,352",243,5885,-0.1,42,0.096654
"2022-01-06 12:56:19,662",244,5913,0.4,59,0.096639
"2022-01-06 12:56:25,303",245,5935,0.1,44,0.096627
"2022-01-06 12:56:30,708",246,5957,0.1,42,0.096615
"2022-01-06 12:56:36,287",247,5979,0.1,43,0.096603
"2022-01-06 12:56:41,472",248,5999,0,42,0.096592
"2022-01-06 12:56:46,602",249,6017,-0.1,42,0.096582
"2022-01-06 12:56:52,090",250,6037,0,42,0.096571
"2022-01-06 12:56:57,421",251,6059,0.1,42,0.096559
"2022-01-06 12:57:03,086",252,6082,0.1,44,0.096547
"2022-01-06 12:57:08,524",253,6104,0.1,42,0.096535
"2022-01-06 12:57:13,625",254,6124,0,42,0.096524
"2022-01-06 12:57:20,551",255,6153,0.4,58,0.096509
"2022-01-06 12:57:26,931",256,6177,0.2,51,0.096497
"2022-01-06 12:57:31,991",257,6193,-0.2,42,0.096488
"2022-01-06 12:57:39,388",258,6221,0.4,62,0.096473
"2022-01-06 12:57:45,074",259,6241,0,42,0.096462
"2022-01-06 12:57:50,154",260,6259,-0.1,42,0.096452
"2022-01-06 12:57:55,603",261,6279,0,42,0.096441
"2022-01-06 12:58:02,872",262,6307,0.4,61,0.096426
"2022-01-06 12:58:08,054",263,6327,0,42,0.096415
"2022-01-06 12:58:14,288",264,6351,0.2,52,0.096402
"2022-01-06 12:58:21,988",265,6382,0.5,65,0.096386
"2022-01-06 12:58:27,144",266,6402,0,43,0.096375
"2022-01-06 12:58:33,083",267,6424,0.1,49,0.096363
"2022-01-06 12:58:39,349",268,6449,0.2,52,0.09635
"2022-01-06 12:58:45,490",269,6473,0.2,51,0.096337
"2022-01-06 12:58:53,836",270,6507,0.7,71,0.096319
"2022-01-06 12:59:01,969",271,6539,0.6,70,0.096302
"2022-01-06 12:59:07,053",272,6559,0,42,0.096291
"2022-01-06 12:59:13,270",273,6583,0.2,52,0.096278
"2022-01-06 12:59:18,521",274,6603,0,42,0.096267
"2022-01-06 12:59:23,756",275,6623,0,42,0.096256
"2022-01-06 12:59:29,808",276,6645,0.1,50,0.096244
"2022-01-06 12:59:35,121",277,6665,0,42,0.096233
"2022-01-06 12:59:40,225",278,6685,0,42,0.096222
"2022-01-06 12:59:48,206",279,6717,0.6,68,0.096205
"2022-01-06 12:59:53,317",280,6737,0,42,0.096194
"2022-01-06 12:59:58,661",281,6757,0,42,0.096183
"2022-01-06 13:00:04,784",282,6782,0.2,50,0.09617
"2022-01-06 13:00:10,059",283,6803,0,42,0.096159
"2022-01-06 13:00:15,287",284,6823,0,42,0.096148
"2022-01-06 13:00:20,687",285,6843,0,42,0.096137
"2022-01-06 13:00:26,166",286,6861,-0.1,42,0.096127
"2022-01-06 13:00:31,701",287,6881,0,42,0.096116
"2022-01-06 13:00:39,335",288,6909,0.4,65,0.096101
"2022-01-06 13:00:44,577",289,6929,0,42,0.09609
"2022-01-06 13:00:50,705",290,6951,0.1,50,0.096078
"2022-01-06 13:00:56,050",291,6971,0,42,0.096067
"2022-01-06 13:01:01,296",292,6991,0,42,0.096056
"2022-01-06 13:01:06,730",293,7012,0,42,0.096045
"2022-01-06 13:01:11,839",294,7030,-0.1,42,0.096035
"2022-01-06 13:01:19,348",295,7058,0.4,61,0.09602
"2022-01-06 13:01:25,415",296,7078,0,48,0.096009
"2022-01-06 13:01:32,907",297,7106,0.4,61,0.095994
"2022-01-06 13:01:38,143",298,7126,0,42,0.095983
"2022-01-06 13:01:43,496",299,7147,0,42,0.095972
"2022-01-06 13:01:48,763",300,7165,-0.1,42,0.095962
"2022-01-06 13:01:53,960",301,7181,-0.2,42,0.095953
"2022-01-06 13:01:59,140",302,7199,-0.1,42,0.095943
"2022-01-06 13:02:04,485",303,7221,0,42,0.095932
"2022-01-06 13:02:10,725",304,7244,0.1,50,0.09592
"2022-01-06 13:02:16,038",305,7262,-0.1,42,0.09591
"2022-01-06 13:02:22,339",306,7285,0.1,43,0.095898
"2022-01-06 13:02:27,475",307,7306,0,42,0.095887
"2022-01-06 13:02:32,857",308,7327,0,42,0.095876
"2022-01-06 13:02:38,122",309,7347,0,42,0.095865
"2022-01-06 13:02:43,357",310,7367,0,42,0.095854
"2022-01-06 13:02:48,597",311,7387,0,42,0.095843
"2022-01-06 13:02:53,700",312,7407,0,42,0.095832
"2022-01-06 13:03:00,344",313,7433,0.3,52,0.095818
"2022-01-06 13:03:05,395",314,7453,0,42,0.095807
"2022-01-06 13:03:10,679",315,7473,0,42,0.095796
"2022-01-06 13:03:15,757",316,7493,0,42,0.095785
"2022-01-06 13:03:21,067",317,7513,0,42,0.095774
"2022-01-06 13:03:26,595",318,7535,0.1,42,0.095762
"2022-01-06 13:03:31,886",319,7555,0,42,0.095751
"2022-01-06 13:03:37,070",320,7575,0,42,0.09574
"2022-01-06 13:03:42,784",321,7597,0.1,48,0.095728
"2022-01-06 13:03:47,974",322,7617,0,42,0.095717
"2022-01-06 13:03:54,124",323,7641,0.2,48,0.095704
"2022-01-06 13:03:59,307",324,7661,0,42,0.095693
"2022-01-06 13:04:04,460",325,7682,0,42,0.095682
"2022-01-06 13:04:11,592",326,7710,0.4,58,0.095667
"2022-01-06 13:04:16,966",327,7730,0,42,0.095656
"2022-01-06 13:04:22,174",328,7750,0,42,0.095645
"2022-01-06 13:04:29,139",329,7778,0.4,58,0.09563
"2022-01-06 13:04:35,343",330,7802,0.2,50,0.095617
"2022-01-06 13:04:44,095",331,7836,0.7,74,0.095599
"2022-01-06 13:04:50,949",332,7865,0.4,54,0.095584
"2022-01-06 13:04:56,436",333,7887,0.1,42,0.095572
"2022-01-06 13:05:01,540",334,7907,0,42,0.095561
"2022-01-06 13:05:08,662",335,7935,0.4,60,0.095546
"2022-01-06 13:05:16,573",336,7965,0.5,66,0.09553
"2022-01-06 13:05:21,967",337,7985,0,42,0.095519
"2022-01-06 13:05:27,024",338,8005,0,42,0.095508
"2022-01-06 13:05:32,101",339,8025,0,42,0.095498
"2022-01-06 13:05:37,485",340,8045,0,42,0.095487
"2022-01-06 13:05:46,713",341,8083,0.9,77,0.095467
"2022-01-06 13:05:53,446",342,8109,0.3,53,0.095453
"2022-01-06 13:05:58,911",343,8132,0.1,42,0.095441
"2022-01-06 13:06:04,453",344,8154,0.1,42,0.095429
"2022-01-06 13:06:10,261",345,8176,0.1,48,0.095417
"2022-01-06 13:06:15,878",346,8198,0.1,44,0.095405
"2022-01-06 13:06:22,122",347,8223,0.2,51,0.095392
"2022-01-06 13:06:27,630",348,8245,0.1,42,0.09538
"2022-01-06 13:06:34,713",349,8273,0.4,59,0.095365
"2022-01-06 13:06:46,288",350,8320,1.3,96,0.095341
"2022-01-06 13:06:51,370",351,8340,0,42,0.09533
"2022-01-06 13:06:57,028",352,8362,0.1,44,0.095318
"2022-01-06 13:07:02,366",353,8382,0,42,0.095307
"2022-01-06 13:07:07,714",354,8402,0,42,0.095296
"2022-01-06 13:07:14,591",355,8428,0.3,57,0.095282
"2022-01-06 13:07:20,104",356,8450,0.1,42,0.09527
"2022-01-06 13:07:25,354",357,8471,0,42,0.095259
"2022-01-06 13:07:33,271",358,8503,0.6,67,0.095242
"2022-01-06 13:07:38,572",359,8523,0,42,0.095231
"2022-01-06 13:07:44,152",360,8545,0.1,43,0.095219
"2022-01-06 13:07:49,635",361,8567,0.1,42,0.095207
"2022-01-06 13:07:55,616",362,8591,0.2,48,0.095194
"2022-01-06 13:08:02,197",363,8617,0.3,54,0.09518
"2022-01-06 13:08:07,798",364,8639,0.1,43,0.095168
"2022-01-06 13:08:13,805",365,8664,0.2,48,0.095155
"2022-01-06 13:08:19,327",366,8686,0.1,42,0.095143
"2022-01-06 13:08:26,406",367,8714,0.4,58,0.095128
"2022-01-06 13:08:32,725",368,8738,0.2,52,0.095115
"2022-01-06 13:08:40,930",369,8772,0.7,70,0.095097
"2022-01-06 13:08:46,109",370,8792,0,42,0.095086
"2022-01-06 13:08:52,314",371,8816,0.2,51,0.095073
"2022-01-06 13:08:58,759",372,8840,0.2,51,0.09506
"2022-01-06 13:09:03,923",373,8860,0,42,0.095049
"2022-01-06 13:09:10,056",374,8884,0.2,48,0.095036
"2022-01-06 13:09:15,240",375,8904,0,42,0.095025
"2022-01-06 13:09:20,469",376,8925,0,42,0.095014
"2022-01-06 13:09:26,030",377,8947,0.1,43,0.095002
"2022-01-06 13:09:32,903",378,8975,0.4,56,0.094987
"2022-01-06 13:09:40,319",379,9005,0.5,63,0.094971
"2022-01-06 13:09:46,921",380,9031,0.3,54,0.094957
"2022-01-06 13:09:54,442",381,9059,0.4,64,0.094942
"2022-01-06 13:09:59,539",382,9079,0,42,0.094931
"2022-01-06 13:10:06,466",383,9107,0.4,56,0.094916
"2022-01-06 13:10:13,483",384,9135,0.4,56,0.094901
"2022-01-06 13:10:20,898",385,9163,0.4,63,0.094886
"2022-01-06 13:10:26,014",386,9183,0,42,0.094875
"2022-01-06 13:10:31,618",387,9205,0.1,43,0.094863
"2022-01-06 13:10:37,822",388,9229,0.2,50,0.09485
"2022-01-06 13:10:42,913",389,9249,0,42,0.094839
"2022-01-06 13:10:48,117",390,9269,0,42,0.094828
"2022-01-06 13:10:54,576",391,9293,0.2,51,0.094815
"2022-01-06 13:10:59,840",392,9313,0,42,0.094804
"2022-01-06 13:11:05,327",393,9335,0.1,42,0.094792
"2022-01-06 13:11:12,365",394,9363,0.4,56,0.094777
"2022-01-06 13:11:18,501",395,9388,0.2,50,0.094764
"2022-01-06 13:11:24,533",396,9413,0.2,50,0.094751
"2022-01-06 13:11:30,648",397,9437,0.2,51,0.094738
"2022-01-06 13:11:37,200",398,9463,0.3,54,0.094724
"2022-01-06 13:11:44,245",399,9491,0.4,57,0.094709
"2022-01-06 13:11:51,927",400,9521,0.5,63,0.094693
"2022-01-06 13:11:57,389",401,9543,0.1,42,0.094681
"2022-01-06 13:12:04,237",402,9572,0.4,58,0.094666
"2022-01-06 13:12:09,363",403,9593,0,42,0.094655
"2022-01-06 13:12:14,694",404,9613,0,42,0.094644
"2022-01-06 13:12:19,850",405,9633,0,42,0.094633
"2022-01-06 13:12:24,956",406,9653,0,42,0.094622
"2022-01-06 13:12:30,128",407,9673,0,42,0.094611
"2022-01-06 13:12:36,198",408,9697,0.2,51,0.094598
"2022-01-06 13:12:44,724",409,9731,0.7,72,0.09458
"2022-01-06 13:12:50,156",410,9752,0,42,0.094569
"2022-01-06 13:12:55,283",411,9772,0,42,0.094558
"2022-01-06 13:13:00,927",412,9794,0.1,44,0.094546
"2022-01-06 13:13:06,570",413,9816,0.1,43,0.094534
"2022-01-06 13:13:13,796",414,9844,0.4,61,0.094519
"2022-01-06 13:13:20,352",415,9870,0.3,52,0.094505
"2022-01-06 13:13:27,140",416,9897,0.3,57,0.094492
"2022-01-06 13:13:33,858",417,9924,0.3,56,0.094478
"2022-01-06 13:13:39,324",418,9948,0.1,42,0.094466
"2022-01-06 13:13:44,730",419,9968,0,42,0.094455
"2022-01-06 13:13:49,830",420,9988,0,42,0.094444
"2022-01-06 13:13:56,147",421,10012,0.2,50,0.094431
"2022-01-06 13:14:01,598",422,10034,0.1,42,0.094419
"2022-01-06 13:14:06,708",423,10054,0,42,0.094408
"2022-01-06 13:14:11,801",424,10074,0,42,0.094397
"2022-01-06 13:14:17,320",425,10097,0.1,42,0.094385
"2022-01-06 13:14:23,492",426,10122,0.2,50,0.094372
"2022-01-06 13:14:33,033",427,10161,0.9,80,0.094352
"2022-01-06 13:14:39,230",428,10186,0.2,49,0.094339
"2022-01-06 13:14:44,570",429,10206,0,42,0.094328
"2022-01-06 13:14:49,653",430,10226,0,42,0.094317
"2022-01-06 13:14:54,797",431,10246,0,42,0.094306
"2022-01-06 13:14:59,916",432,10266,0,42,0.094295
"2022-01-06 13:15:05,086",433,10286,0,42,0.094284
"2022-01-06 13:15:10,391",434,10306,0,42,0.094273
"2022-01-06 13:15:15,658",435,10327,0,42,0.094262
"2022-01-06 13:15:21,114",436,10349,0.1,42,0.09425
"2022-01-06 13:15:28,700",437,10379,0.5,62,0.094234
"2022-01-06 13:15:34,250",438,10401,0.1,43,0.094222
"2022-01-06 13:15:40,249",439,10424,0.1,49,0.09421
"2022-01-06 13:15:45,873",440,10446,0.1,43,0.094198
"2022-01-06 13:15:50,953",441,10466,0,42,0.094187
"2022-01-06 13:15:57,630",442,10492,0.3,53,0.094173
"2022-01-06 13:16:02,763",443,10512,0,42,0.094162
"2022-01-06 13:16:09,838",444,10540,0.4,60,0.094147
"2022-01-06 13:16:15,174",445,10560,0,42,0.094136
"2022-01-06 13:16:20,460",446,10582,0,42,0.094125
"2022-01-06 13:16:25,835",447,10602,0,42,0.094114
"2022-01-06 13:16:31,027",448,10622,0,42,0.094103
"2022-01-06 13:16:37,886",449,10648,0.3,56,0.094089
