"2022-01-01 18:31:53,971",87,6094,5.8,50,0.093924
"2022-01-01 18:32:01,575",88,6185,8.0,68,0.093833
"2022-01-01 18:32:06,296",89,6244,4.7,42,0.093775
"2022-01-01 18:32:11,074",90,6302,4.8,42,0.093716
"2022-01-01 18:32:15,755",91,6361,4.7,42,0.093658
"2022-01-01 18:32:20,544",92,6421,4.9,43,0.093598
"2022-01-01 18:32:25,292",93,6477,4.6,42,0.093541
"2022-01-01 18:32:30,091",94,6534,4.6,43,0.093485
"2022-01-01 18:32:34,861",95,6596,5.1,42,0.093423
"2022-01-01 18:32:39,608",96,6656,4.8,42,0.093364
"2022-01-01 18:32:45,462",97,6731,6.4,52,0.093289
"2022-01-01 18:32:54,461",98,6848,10.5,80,0.093173
"2022-01-01 18:33:00,899",99,6923,6.4,57,0.093098
"2022-01-01 18:33:05,643",100,6983,4.7,42,0.093040
"2022-01-01 18:33:11,704",101,7060,6.6,54,0.092963
"2022-01-01 18:33:20,899",102,7177,10.5,82,0.092847
"2022-01-01 18:33:27,743",103,7267,7.6,61,0.092760
"2022-01-01 18:33:34,288",104,7347,6.9,58,0.092680
"2022-01-01 18:33:39,130",105,7408,4.9,43,0.092620
"2022-01-01 18:33:45,333",106,7475,5.7,55,0.092552
"2022-01-01 18:33:54,363",107,7579,9.3,80,0.092449
"2022-01-01 18:33:59,163",108,7638,4.8,42,0.092390
"2022-01-01 18:34:06,665",109,7730,8.1,67,0.092298
"2022-01-01 18:34:13,446",110,7816,7.6,60,0.092211
"2022-01-01 18:34:18,218",111,7882,5.3,43,0.092147
"2022-01-01 18:34:24,217",112,7956,6.3,53,0.092073
"2022-01-01 18:34:28,984",113,8018,4.8,42,0.092014
"2022-01-01 18:34:33,767",114,8078,4.9,42,0.091954
"2022-01-01 18:34:39,469",115,8151,6.2,51,0.091881
"2022-01-01 18:34:44,169",116,8208,4.7,42,0.091823
"2022-01-01 18:34:49,672",117,8277,5.9,49,0.091753
